"","name","longitude","latitude","scientificName","year","month","day","eventDate","individualCount"
"23391","Spinus tristis (Linnaeus, 1758)",-123.0138,45.27835,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,2
"23392","Spinus tristis (Linnaeus, 1758)",-123.2079,44.06662,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,4
"23393","Spinus tristis (Linnaeus, 1758)",-123.4385,44.75343,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,34
"23394","Spinus tristis (Linnaeus, 1758)",-123.9978,44.98758,"Spinus tristis (Linnaeus, 1758)",2020,8,1,2020-08-01,1
"23395","Spinus tristis (Linnaeus, 1758)",-117.8005,45.29872,"Spinus tristis (Linnaeus, 1758)",2020,8,9,2020-08-09,4
"23396","Spinus tristis (Linnaeus, 1758)",-124.0435,44.62316,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,2
"23397","Spinus tristis (Linnaeus, 1758)",-123.2079,44.06662,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,2
"23398","Spinus tristis (Linnaeus, 1758)",-123.088,45.50717,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,4
"23399","Spinus tristis (Linnaeus, 1758)",-123.3494,42.50641,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,1
"23400","Spinus tristis (Linnaeus, 1758)",-123.2333,44.06805,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,2
"23401","Spinus tristis (Linnaeus, 1758)",-122.7456,45.6203,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,6
"23402","Spinus tristis (Linnaeus, 1758)",-122.4887,45.55268,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,3
"23403","Spinus tristis (Linnaeus, 1758)",-123.0464,42.23047,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,4
"23404","Spinus tristis (Linnaeus, 1758)",-123.0333,45.00556,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,5
"23405","Spinus tristis (Linnaeus, 1758)",-118.0992,45.3126,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,1
"23406","Spinus tristis (Linnaeus, 1758)",-123.2575,44.07058,"Spinus tristis (Linnaeus, 1758)",2020,8,6,2020-08-06,1
"23407","Spinus tristis (Linnaeus, 1758)",-123.0105,44.06648,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,7
"23408","Spinus tristis (Linnaeus, 1758)",-122.8919,45.51638,"Spinus tristis (Linnaeus, 1758)",2020,8,24,2020-08-24,2
"23409","Spinus tristis (Linnaeus, 1758)",-120.4626,45.48285,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,6
"23410","Spinus tristis (Linnaeus, 1758)",-123.9511,45.52654,"Spinus tristis (Linnaeus, 1758)",2020,8,9,2020-08-09,1
"23411","Spinus tristis (Linnaeus, 1758)",-123.2333,44.06805,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,1
"23412","Spinus tristis (Linnaeus, 1758)",-123.1209,44.59782,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,2
"23413","Spinus tristis (Linnaeus, 1758)",-123.0735,44.92428,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,7
"23414","Spinus tristis (Linnaeus, 1758)",-122.81,44.07007,"Spinus tristis (Linnaeus, 1758)",2020,8,9,2020-08-09,7
"23415","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,8,22,2020-08-22,4
"23416","Spinus tristis (Linnaeus, 1758)",-122.9903,45.513,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,8
"23417","Spinus tristis (Linnaeus, 1758)",-123.2889,44.5597,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,2
"23418","Spinus tristis (Linnaeus, 1758)",-119.7973,45.82566,"Spinus tristis (Linnaeus, 1758)",2020,8,9,2020-08-09,1
"23419","Spinus tristis (Linnaeus, 1758)",-124.0906,43.97244,"Spinus tristis (Linnaeus, 1758)",2020,8,16,2020-08-16,2
"23420","Spinus tristis (Linnaeus, 1758)",-123.0806,44.06619,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,1
"23421","Spinus tristis (Linnaeus, 1758)",-117.8712,45.20424,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,4
"23422","Spinus tristis (Linnaeus, 1758)",-123.6543,46.14709,"Spinus tristis (Linnaeus, 1758)",2020,8,14,2020-08-14,NA
"23423","Spinus tristis (Linnaeus, 1758)",-123.1374,44.09193,"Spinus tristis (Linnaeus, 1758)",2020,8,6,2020-08-06,1
"23424","Spinus tristis (Linnaeus, 1758)",-122.8054,45.73399,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,2
"23425","Spinus tristis (Linnaeus, 1758)",-123.0105,44.06648,"Spinus tristis (Linnaeus, 1758)",2020,8,14,2020-08-14,2
"23426","Spinus tristis (Linnaeus, 1758)",-122.6153,45.60036,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,5
"23427","Spinus tristis (Linnaeus, 1758)",-122.8093,45.66301,"Spinus tristis (Linnaeus, 1758)",2020,8,17,2020-08-17,60
"23428","Spinus tristis (Linnaeus, 1758)",-118.3317,45.2904,"Spinus tristis (Linnaeus, 1758)",2020,8,10,2020-08-10,1
"23429","Spinus tristis (Linnaeus, 1758)",-123.3389,44.51718,"Spinus tristis (Linnaeus, 1758)",2020,8,22,2020-08-22,2
"23430","Spinus tristis (Linnaeus, 1758)",-123.0577,44.99091,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,3
"23431","Spinus tristis (Linnaeus, 1758)",-122.594,45.51146,"Spinus tristis (Linnaeus, 1758)",2020,8,16,2020-08-16,2
"23432","Spinus tristis (Linnaeus, 1758)",-122.8208,45.71448,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,3
"23433","Spinus tristis (Linnaeus, 1758)",-123.0852,45.50649,"Spinus tristis (Linnaeus, 1758)",2020,8,12,2020-08-12,2
"23434","Spinus tristis (Linnaeus, 1758)",-123.6543,46.14709,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,NA
"23435","Spinus tristis (Linnaeus, 1758)",-121.4179,44.13908,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,2
"23436","Spinus tristis (Linnaeus, 1758)",-122.7696,45.51599,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,1
"23437","Spinus tristis (Linnaeus, 1758)",-122.3768,45.47629,"Spinus tristis (Linnaeus, 1758)",2020,8,14,2020-08-14,12
"23438","Spinus tristis (Linnaeus, 1758)",-122.6114,45.57337,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,2
"23439","Spinus tristis (Linnaeus, 1758)",-123.2581,44.5346,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,26
"23440","Spinus tristis (Linnaeus, 1758)",-122.8319,42.45076,"Spinus tristis (Linnaeus, 1758)",2020,8,1,2020-08-01,3
"23441","Spinus tristis (Linnaeus, 1758)",-122.9848,45.54354,"Spinus tristis (Linnaeus, 1758)",2020,8,1,2020-08-01,1
"23442","Spinus tristis (Linnaeus, 1758)",-123.0862,44.77593,"Spinus tristis (Linnaeus, 1758)",2020,8,11,2020-08-11,3
"23443","Spinus tristis (Linnaeus, 1758)",-123.2333,44.06805,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,4
"23444","Spinus tristis (Linnaeus, 1758)",-123.2575,44.07058,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,1
"23445","Spinus tristis (Linnaeus, 1758)",-124.0435,44.62316,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,8
"23446","Spinus tristis (Linnaeus, 1758)",-122.9888,45.50928,"Spinus tristis (Linnaeus, 1758)",2020,8,1,2020-08-01,1
"23447","Spinus tristis (Linnaeus, 1758)",-123.0718,44.64444,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,2
"23448","Spinus tristis (Linnaeus, 1758)",-123.1828,44.14959,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,1
"23449","Spinus tristis (Linnaeus, 1758)",-122.7768,45.0097,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,4
"23450","Spinus tristis (Linnaeus, 1758)",-124.236,42.02006,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,1
"23451","Spinus tristis (Linnaeus, 1758)",-118.0955,45.32713,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,2
"23452","Spinus tristis (Linnaeus, 1758)",-122.7912,45.45628,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,2
"23453","Spinus tristis (Linnaeus, 1758)",-123.1396,44.74137,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,4
"23454","Spinus tristis (Linnaeus, 1758)",-123.0852,45.50649,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,20
"23455","Spinus tristis (Linnaeus, 1758)",-123.0852,45.50649,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,15
"23456","Spinus tristis (Linnaeus, 1758)",-122.8282,45.7431,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,6
"23457","Spinus tristis (Linnaeus, 1758)",-122.798,45.80835,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,12
"23458","Spinus tristis (Linnaeus, 1758)",-123.2575,44.07058,"Spinus tristis (Linnaeus, 1758)",2020,8,1,2020-08-01,1
"23459","Spinus tristis (Linnaeus, 1758)",-123.0258,44.41541,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,40
"23460","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,15
"23461","Spinus tristis (Linnaeus, 1758)",-123.1455,44.73824,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,1
"23462","Spinus tristis (Linnaeus, 1758)",-122.6335,45.49245,"Spinus tristis (Linnaeus, 1758)",2020,8,26,2020-08-26,1
"23463","Spinus tristis (Linnaeus, 1758)",-123.2665,44.97674,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,2
"23464","Spinus tristis (Linnaeus, 1758)",-122.5216,45.44983,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,3
"23465","Spinus tristis (Linnaeus, 1758)",-123.4634,44.49257,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,7
"23466","Spinus tristis (Linnaeus, 1758)",-122.7139,45.61251,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,3
"23467","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,8,22,2020-08-22,6
"23468","Spinus tristis (Linnaeus, 1758)",-123.0862,44.77593,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,45
"23469","Spinus tristis (Linnaeus, 1758)",-123.9234,45.70756,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,12
"23470","Spinus tristis (Linnaeus, 1758)",-122.7139,45.61251,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,1
"23471","Spinus tristis (Linnaeus, 1758)",-119.3308,45.92395,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,3
"23472","Spinus tristis (Linnaeus, 1758)",-123.2022,44.6859,"Spinus tristis (Linnaeus, 1758)",2020,8,8,2020-08-08,1
"23473","Spinus tristis (Linnaeus, 1758)",-122.5849,45.11864,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,2
"23474","Spinus tristis (Linnaeus, 1758)",-123.2606,44.5304,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,5
"23475","Spinus tristis (Linnaeus, 1758)",-121.9327,42.58075,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,1
"23476","Spinus tristis (Linnaeus, 1758)",-123.1374,44.09193,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,2
"23477","Spinus tristis (Linnaeus, 1758)",-123.2624,44.53889,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,12
"23478","Spinus tristis (Linnaeus, 1758)",-122.59,45.38784,"Spinus tristis (Linnaeus, 1758)",2020,8,6,2020-08-06,1
"23479","Spinus tristis (Linnaeus, 1758)",-123.2962,44.83863,"Spinus tristis (Linnaeus, 1758)",2020,8,10,2020-08-10,5
"23480","Spinus tristis (Linnaeus, 1758)",-123.171,44.06369,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,1
"23481","Spinus tristis (Linnaeus, 1758)",-123.0105,44.06648,"Spinus tristis (Linnaeus, 1758)",2020,8,24,2020-08-24,7
"23482","Spinus tristis (Linnaeus, 1758)",-123.058,44.14894,"Spinus tristis (Linnaeus, 1758)",2020,8,6,2020-08-06,4
"23483","Spinus tristis (Linnaeus, 1758)",-123.0902,45.50892,"Spinus tristis (Linnaeus, 1758)",2020,8,30,2020-08-30,21
"23484","Spinus tristis (Linnaeus, 1758)",-122.771,45.51308,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,1
"23485","Spinus tristis (Linnaeus, 1758)",-123.3347,44.57668,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,5
"23486","Spinus tristis (Linnaeus, 1758)",-121.1986,44.12321,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,1
"23487","Spinus tristis (Linnaeus, 1758)",-122.6866,45.39423,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,3
"23488","Spinus tristis (Linnaeus, 1758)",-123.2624,44.53889,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,8
"23489","Spinus tristis (Linnaeus, 1758)",-123.931,44.88366,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,1
"23490","Spinus tristis (Linnaeus, 1758)",-117.9476,45.27537,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,2
"23491","Spinus tristis (Linnaeus, 1758)",-123.3256,44.9371,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,16
"23492","Spinus tristis (Linnaeus, 1758)",-123.2238,44.64399,"Spinus tristis (Linnaeus, 1758)",2020,8,12,2020-08-12,1
"23493","Spinus tristis (Linnaeus, 1758)",-122.9955,44.93178,"Spinus tristis (Linnaeus, 1758)",2020,8,12,2020-08-12,5
"23494","Spinus tristis (Linnaeus, 1758)",-123.0258,44.41541,"Spinus tristis (Linnaeus, 1758)",2020,8,8,2020-08-08,50
"23495","Spinus tristis (Linnaeus, 1758)",-123.0852,45.50649,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,3
"23496","Spinus tristis (Linnaeus, 1758)",-119.6363,44.76711,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,5
"23497","Spinus tristis (Linnaeus, 1758)",-123.1457,44.73935,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,2
"23498","Spinus tristis (Linnaeus, 1758)",-123.1778,44.06405,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,1
"23499","Spinus tristis (Linnaeus, 1758)",-122.7808,45.73392,"Spinus tristis (Linnaeus, 1758)",2020,8,12,2020-08-12,1
"23500","Spinus tristis (Linnaeus, 1758)",-122.8023,45.45636,"Spinus tristis (Linnaeus, 1758)",2020,8,9,2020-08-09,4
"23501","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,8,17,2020-08-17,1
"23502","Spinus tristis (Linnaeus, 1758)",-117.8005,45.29872,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,3
"23503","Spinus tristis (Linnaeus, 1758)",-123.0258,44.41541,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,8
"23504","Spinus tristis (Linnaeus, 1758)",-122.6913,45.55759,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,5
"23505","Spinus tristis (Linnaeus, 1758)",-123.0735,44.92428,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,6
"23506","Spinus tristis (Linnaeus, 1758)",-123.4663,43.26369,"Spinus tristis (Linnaeus, 1758)",2020,8,17,2020-08-17,1
"23507","Spinus tristis (Linnaeus, 1758)",-124.1038,44.30929,"Spinus tristis (Linnaeus, 1758)",2020,8,11,2020-08-11,4
"23508","Spinus tristis (Linnaeus, 1758)",-122.7283,45.45763,"Spinus tristis (Linnaeus, 1758)",2020,8,10,2020-08-10,8
"23509","Spinus tristis (Linnaeus, 1758)",-122.8098,45.51191,"Spinus tristis (Linnaeus, 1758)",2020,8,10,2020-08-10,6
"23510","Spinus tristis (Linnaeus, 1758)",-124.0046,44.93459,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,10
"23511","Spinus tristis (Linnaeus, 1758)",-123.3341,44.40875,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,13
"23512","Spinus tristis (Linnaeus, 1758)",-123.1298,44.07784,"Spinus tristis (Linnaeus, 1758)",2020,8,24,2020-08-24,3
"23513","Spinus tristis (Linnaeus, 1758)",-122.627,44.80571,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,1
"23514","Spinus tristis (Linnaeus, 1758)",-122.8925,45.51709,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,1
"23515","Spinus tristis (Linnaeus, 1758)",-117.8655,45.2085,"Spinus tristis (Linnaeus, 1758)",2020,8,12,2020-08-12,3
"23516","Spinus tristis (Linnaeus, 1758)",-118.0733,45.32339,"Spinus tristis (Linnaeus, 1758)",2020,8,12,2020-08-12,4
"23517","Spinus tristis (Linnaeus, 1758)",-122.407,45.5615,"Spinus tristis (Linnaeus, 1758)",2020,8,19,2020-08-19,3
"23518","Spinus tristis (Linnaeus, 1758)",-123.0218,45.1043,"Spinus tristis (Linnaeus, 1758)",2020,8,9,2020-08-09,1
"23519","Spinus tristis (Linnaeus, 1758)",-121.3858,43.98802,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,2
"23520","Spinus tristis (Linnaeus, 1758)",-124.0832,44.41561,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,3
"23521","Spinus tristis (Linnaeus, 1758)",-123.1838,44.0707,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,1
"23522","Spinus tristis (Linnaeus, 1758)",-123.2572,44.95628,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,8
"23523","Spinus tristis (Linnaeus, 1758)",-123.6543,46.14709,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,NA
"23524","Spinus tristis (Linnaeus, 1758)",-122.6444,45.43426,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,1
"23525","Spinus tristis (Linnaeus, 1758)",-122.6494,45.40041,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,2
"23526","Spinus tristis (Linnaeus, 1758)",-123.2605,44.54769,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,3
"23527","Spinus tristis (Linnaeus, 1758)",-123.0105,44.06648,"Spinus tristis (Linnaeus, 1758)",2020,8,16,2020-08-16,3
"23528","Spinus tristis (Linnaeus, 1758)",-122.6466,45.57048,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,1
"23529","Spinus tristis (Linnaeus, 1758)",-122.8485,45.22499,"Spinus tristis (Linnaeus, 1758)",2020,8,16,2020-08-16,1
"23530","Spinus tristis (Linnaeus, 1758)",-117.952,45.27048,"Spinus tristis (Linnaeus, 1758)",2020,8,17,2020-08-17,3
"23531","Spinus tristis (Linnaeus, 1758)",-122.8282,45.7431,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,1
"23532","Spinus tristis (Linnaeus, 1758)",-123.2976,44.3907,"Spinus tristis (Linnaeus, 1758)",2020,8,20,2020-08-20,14
"23533","Spinus tristis (Linnaeus, 1758)",-122.8919,45.51638,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,1
"23534","Spinus tristis (Linnaeus, 1758)",-122.6179,45.5517,"Spinus tristis (Linnaeus, 1758)",2020,8,19,2020-08-19,2
"23535","Spinus tristis (Linnaeus, 1758)",-124.0557,44.42901,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,2
"23536","Spinus tristis (Linnaeus, 1758)",-123.2639,44.59532,"Spinus tristis (Linnaeus, 1758)",2020,8,30,2020-08-30,4
"23537","Spinus tristis (Linnaeus, 1758)",-122.7768,45.0097,"Spinus tristis (Linnaeus, 1758)",2020,8,31,2020-08-31,4
"23538","Spinus tristis (Linnaeus, 1758)",-122.8382,42.30759,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,2
"23539","Spinus tristis (Linnaeus, 1758)",-119.1137,45.35019,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,3
"23540","Spinus tristis (Linnaeus, 1758)",-123.1339,44.07671,"Spinus tristis (Linnaeus, 1758)",2020,8,25,2020-08-25,3
"23541","Spinus tristis (Linnaeus, 1758)",-123.0862,44.77593,"Spinus tristis (Linnaeus, 1758)",2020,8,20,2020-08-20,1
"23542","Spinus tristis (Linnaeus, 1758)",-123.1374,44.09193,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,6
"23543","Spinus tristis (Linnaeus, 1758)",-123.6543,46.14709,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,NA
"23544","Spinus tristis (Linnaeus, 1758)",-123.0303,44.0495,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,4
"23545","Spinus tristis (Linnaeus, 1758)",-123.9373,45.68832,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,1
"23546","Spinus tristis (Linnaeus, 1758)",-123.0683,44.97706,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,10
"23547","Spinus tristis (Linnaeus, 1758)",-122.7768,45.0097,"Spinus tristis (Linnaeus, 1758)",2020,8,25,2020-08-25,2
"23548","Spinus tristis (Linnaeus, 1758)",-120.3236,41.99419,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,15
"23549","Spinus tristis (Linnaeus, 1758)",-122.9446,45.50394,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,5
"23550","Spinus tristis (Linnaeus, 1758)",-123.2581,44.5346,"Spinus tristis (Linnaeus, 1758)",2020,8,28,2020-08-28,18
"23551","Spinus tristis (Linnaeus, 1758)",-117.8574,45.18304,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,2
"23552","Spinus tristis (Linnaeus, 1758)",-122.4056,45.37177,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,5
"23553","Spinus tristis (Linnaeus, 1758)",-123.0862,44.77593,"Spinus tristis (Linnaeus, 1758)",2020,8,13,2020-08-13,7
"23554","Spinus tristis (Linnaeus, 1758)",-122.764,45.64633,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,2
"23555","Spinus tristis (Linnaeus, 1758)",-123.3032,44.54854,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,2
"23556","Spinus tristis (Linnaeus, 1758)",-123.3461,44.52013,"Spinus tristis (Linnaeus, 1758)",2020,8,29,2020-08-29,5
"23557","Spinus tristis (Linnaeus, 1758)",-119.6446,44.55542,"Spinus tristis (Linnaeus, 1758)",2020,8,30,2020-08-30,2
"23558","Spinus tristis (Linnaeus, 1758)",-123.3443,44.52623,"Spinus tristis (Linnaeus, 1758)",2020,8,26,2020-08-26,1
"23559","Spinus tristis (Linnaeus, 1758)",-124.074,44.52135,"Spinus tristis (Linnaeus, 1758)",2020,8,17,2020-08-17,2
"23560","Spinus tristis (Linnaeus, 1758)",-124.0253,44.89082,"Spinus tristis (Linnaeus, 1758)",2020,8,4,2020-08-04,4
"23561","Spinus tristis (Linnaeus, 1758)",-118.8291,43.28206,"Spinus tristis (Linnaeus, 1758)",2020,8,19,2020-08-19,3
"23562","Spinus tristis (Linnaeus, 1758)",-117.9185,45.53805,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,10
"23563","Spinus tristis (Linnaeus, 1758)",-122.4056,45.37177,"Spinus tristis (Linnaeus, 1758)",2020,8,8,2020-08-08,8
"23564","Spinus tristis (Linnaeus, 1758)",-121.3445,44.07633,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,3
"23565","Spinus tristis (Linnaeus, 1758)",-122.5216,45.44983,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,8
"23566","Spinus tristis (Linnaeus, 1758)",-122.8055,45.69161,"Spinus tristis (Linnaeus, 1758)",2020,8,24,2020-08-24,3
"23567","Spinus tristis (Linnaeus, 1758)",-123.1768,44.07219,"Spinus tristis (Linnaeus, 1758)",2020,8,5,2020-08-05,1
"23568","Spinus tristis (Linnaeus, 1758)",-123.058,44.14894,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,12
"23569","Spinus tristis (Linnaeus, 1758)",-123.2079,44.06662,"Spinus tristis (Linnaeus, 1758)",2020,8,23,2020-08-23,4
"23570","Spinus tristis (Linnaeus, 1758)",-123.9978,44.98758,"Spinus tristis (Linnaeus, 1758)",2020,8,1,2020-08-01,2
"23571","Spinus tristis (Linnaeus, 1758)",-123.3464,44.51924,"Spinus tristis (Linnaeus, 1758)",2020,8,6,2020-08-06,2
"23572","Spinus tristis (Linnaeus, 1758)",-122.9889,45.505,"Spinus tristis (Linnaeus, 1758)",2020,8,18,2020-08-18,2
"23573","Spinus tristis (Linnaeus, 1758)",-123.0862,44.77593,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,6
"23574","Spinus tristis (Linnaeus, 1758)",-123.0258,44.41541,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,30
"23575","Spinus tristis (Linnaeus, 1758)",-122.4056,45.37177,"Spinus tristis (Linnaeus, 1758)",2020,8,15,2020-08-15,1
"23576","Spinus tristis (Linnaeus, 1758)",-120.3236,41.99419,"Spinus tristis (Linnaeus, 1758)",2020,8,19,2020-08-19,4
"23577","Spinus tristis (Linnaeus, 1758)",-122.4056,45.37177,"Spinus tristis (Linnaeus, 1758)",2020,8,27,2020-08-27,1
"23578","Spinus tristis (Linnaeus, 1758)",-123.2883,44.83964,"Spinus tristis (Linnaeus, 1758)",2020,8,21,2020-08-21,1
"23579","Spinus tristis (Linnaeus, 1758)",-122.7657,45.36721,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,2
"23580","Spinus tristis (Linnaeus, 1758)",-123.2581,44.5346,"Spinus tristis (Linnaeus, 1758)",2020,8,16,2020-08-16,20
"23581","Spinus tristis (Linnaeus, 1758)",-122.7456,45.6203,"Spinus tristis (Linnaeus, 1758)",2020,8,3,2020-08-03,1
"23582","Spinus tristis (Linnaeus, 1758)",-123.0153,44.07066,"Spinus tristis (Linnaeus, 1758)",2020,8,2,2020-08-02,2
"23583","Spinus tristis (Linnaeus, 1758)",-123.2463,44.54106,"Spinus tristis (Linnaeus, 1758)",2020,8,11,2020-08-11,1
"23584","Spinus tristis (Linnaeus, 1758)",-123.9977,46.22962,"Spinus tristis (Linnaeus, 1758)",2020,8,7,2020-08-07,3
